d3mIndex,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
635,61.0,2.0,1.0,2.0,118.0,685.27,0.25,4.07,168.31,2790.02,0.23,155.0,29.0,9.0,21.0,0.0,7.0,49.0,61.0,57.0,3.0,true
636,33.0,7.0,5.0,4.0,102.0,531.36,0.07,14.0,37.95,7439.1,0.18,413.28,29.0,0.0,4.0,0.0,14.0,23.0,56.0,46.0,13.0,true
637,8.0,2.0,1.0,2.0,25.0,102.19,0.16,6.19,16.52,632.28,0.03,35.13,6.0,0.0,0.0,0.0,9.0,8.0,14.0,11.0,3.0,true
638,48.0,9.0,8.0,4.0,147.0,787.56,0.02,41.65,18.91,32799.55,0.26,1822.2,40.0,0.0,8.0,0.0,24.0,17.0,88.0,59.0,17.0,true
639,87.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,true
640,26.0,3.0,1.0,3.0,63.0,292.56,0.11,9.43,31.03,2758.45,0.1,153.25,8.0,13.0,3.0,0.0,11.0,14.0,39.0,24.0,5.0,true
641,7.0,3.0,1.0,3.0,46.0,191.82,0.14,7.2,26.64,1381.08,0.06,76.73,4.0,0.0,1.0,0.0,8.0,10.0,28.0,18.0,5.0,true
642,11.0,1.0,1.0,1.0,17.0,60.94,0.2,4.9,12.44,298.63,0.02,16.59,5.0,0.0,3.0,1.0,7.0,5.0,10.0,7.0,1.0,true
643,31.0,3.0,1.0,3.0,88.0,451.38,0.11,8.94,50.5,4034.18,0.15,224.12,23.0,0.0,6.0,0.0,11.0,24.0,49.0,39.0,5.0,true
644,129.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,true
645,20.0,11.0,1.0,2.0,128.0,685.77,0.05,18.24,37.6,12508.38,0.23,694.91,19.0,0.0,1.0,0.0,16.0,25.0,71.0,57.0,21.0,true
646,20.0,7.0,7.0,2.0,103.0,472.25,0.05,19.46,24.27,9190.73,0.16,510.6,20.0,0.0,0.0,0.0,11.0,13.0,57.0,46.0,13.0,true
647,12.0,4.0,4.0,3.0,46.0,225.72,0.12,8.31,27.15,1876.27,0.08,104.24,8.0,0.0,2.0,0.0,14.0,16.0,27.0,19.0,7.0,true
648,63.0,9.0,5.0,2.0,106.0,520.13,0.04,24.57,21.17,12780.35,0.17,710.02,16.0,22.0,14.0,9.0,16.0,14.0,63.0,43.0,17.0,true
649,18.0,2.0,1.0,1.0,31.0,142.13,0.12,8.4,16.92,1193.92,0.05,66.33,13.0,1.0,2.0,0.0,14.0,10.0,19.0,12.0,3.0,true
650,27.0,10.0,10.0,5.0,93.0,488.06,0.06,15.79,30.92,7704.33,0.16,428.02,21.0,0.0,4.0,0.0,17.0,21.0,54.0,39.0,19.0,true
651,17.0,2.0,1.0,1.0,31.0,142.13,0.12,8.4,16.92,1193.92,0.05,66.33,13.0,1.0,1.0,0.0,14.0,10.0,19.0,12.0,3.0,true
652,17.0,2.0,1.0,1.0,31.0,142.13,0.12,8.4,16.92,1193.92,0.05,66.33,13.0,1.0,1.0,0.0,14.0,10.0,19.0,12.0,3.0,true
653,35.0,10.0,9.0,7.0,90.0,412.65,0.04,24.5,16.84,10109.84,0.14,561.66,28.0,0.0,5.0,0.0,14.0,10.0,55.0,35.0,19.0,true
654,18.0,4.0,4.0,3.0,52.0,247.25,0.04,23.75,10.41,5872.29,0.08,326.24,15.0,0.0,1.0,0.0,19.0,8.0,32.0,20.0,7.0,true
655,69.0,22.0,21.0,6.0,185.0,1064.65,0.05,19.81,53.73,21095.36,0.35,1171.96,53.0,0.0,7.0,7.0,19.0,35.0,112.0,73.0,43.0,true
656,12.0,3.0,3.0,1.0,40.0,183.4,0.07,15.0,12.23,2750.98,0.06,152.83,9.0,0.0,1.0,0.0,16.0,8.0,25.0,15.0,5.0,true
657,12.0,2.0,1.0,1.0,16.0,59.21,0.21,4.8,12.33,284.19,0.02,15.79,7.0,0.0,3.0,0.0,8.0,5.0,10.0,6.0,3.0,true
658,26.0,5.0,5.0,1.0,64.0,317.07,0.06,15.79,20.09,5005.15,0.11,278.06,19.0,0.0,5.0,0.0,17.0,14.0,38.0,26.0,9.0,true
659,73.0,15.0,14.0,15.0,252.0,1506.27,0.04,23.5,64.09,35397.45,0.5,1966.53,52.0,4.0,14.0,0.0,21.0,42.0,158.0,94.0,29.0,true
660,70.0,8.0,1.0,7.0,178.0,920.25,0.05,21.95,41.92,20203.6,0.31,1122.42,52.0,6.0,9.0,0.0,14.0,22.0,109.0,69.0,15.0,true
661,53.0,6.0,4.0,5.0,147.0,741.53,0.06,16.0,46.35,11864.41,0.25,659.13,38.0,4.0,8.0,0.0,12.0,21.0,91.0,56.0,11.0,true
662,46.0,2.0,1.0,2.0,113.0,593.02,0.11,9.11,65.12,5400.68,0.2,300.04,23.0,7.0,13.0,0.0,10.0,28.0,62.0,51.0,3.0,true
663,41.0,7.0,1.0,5.0,139.0,796.18,0.05,18.79,42.38,14958.55,0.27,831.03,33.0,2.0,4.0,0.0,20.0,33.0,77.0,62.0,13.0,true
664,214.0,13.0,1.0,10.0,485.0,3039.39,0.02,47.92,63.42,145652.41,1.01,8091.8,126.0,65.0,19.0,0.0,26.0,51.0,297.0,188.0,19.0,true
665,167.0,13.0,1.0,13.0,541.0,3654.39,0.03,29.9,122.22,109266.38,1.22,6070.35,125.0,8.0,32.0,0.0,23.0,85.0,320.0,221.0,25.0,true
666,21.0,3.0,1.0,2.0,49.0,224.66,0.07,14.7,15.28,3302.55,0.07,183.47,15.0,0.0,4.0,0.0,14.0,10.0,28.0,21.0,5.0,true
667,34.0,9.0,1.0,4.0,107.0,519.79,0.04,27.69,18.77,14394.57,0.17,799.7,31.0,0.0,1.0,0.0,16.0,13.0,62.0,45.0,17.0,true
668,15.0,2.0,1.0,2.0,27.0,102.8,0.22,4.5,22.84,462.59,0.03,25.7,9.0,1.0,3.0,0.0,6.0,8.0,15.0,12.0,3.0,true
669,28.0,5.0,1.0,3.0,67.0,331.93,0.08,12.76,26.0,4237.0,0.11,235.39,14.0,0.0,12.0,0.0,14.0,17.0,36.0,31.0,9.0,true
670,148.0,14.0,8.0,9.0,475.0,3083.63,0.03,38.14,80.84,117618.47,1.03,6534.36,112.0,10.0,21.0,1.0,27.0,63.0,297.0,178.0,26.0,true
671,42.0,7.0,1.0,5.0,149.0,808.51,0.04,26.96,29.99,21794.71,0.27,1210.82,33.0,3.0,3.0,1.0,20.0,23.0,87.0,62.0,13.0,true
672,145.0,19.0,12.0,18.0,392.0,2610.02,0.06,17.22,151.54,44953.74,0.87,2497.43,127.0,1.0,13.0,2.0,16.0,85.0,209.0,183.0,37.0,true
673,54.0,3.0,1.0,2.0,194.0,1121.58,0.05,21.16,53.0,23735.14,0.37,1318.62,43.0,5.0,4.0,0.0,18.0,37.0,107.0,87.0,5.0,true
674,34.0,9.0,4.0,7.0,352.0,2062.01,0.03,36.58,56.37,75426.13,0.69,4190.34,29.0,0.0,3.0,0.0,20.0,38.0,213.0,139.0,17.0,true
675,40.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,true
676,43.0,8.0,5.0,4.0,66.0,320.63,0.11,8.82,36.34,2829.06,0.11,157.17,27.0,4.0,9.0,1.0,12.0,17.0,41.0,25.0,15.0,true
677,97.0,33.0,30.0,11.0,462.0,2424.54,0.01,113.47,21.37,275104.76,0.81,15283.6,53.0,31.0,10.0,0.0,23.0,15.0,314.0,148.0,65.0,true
678,74.0,7.0,1.0,6.0,252.0,1383.95,0.02,51.75,26.74,71619.26,0.46,3978.85,57.0,13.0,4.0,0.0,23.0,22.0,153.0,99.0,13.0,true
679,28.0,4.0,1.0,2.0,69.0,338.58,0.06,16.35,20.71,5534.41,0.11,307.47,20.0,0.0,6.0,0.0,17.0,13.0,44.0,25.0,7.0,true
680,32.0,9.0,1.0,1.0,50.0,250.0,0.13,7.94,31.48,1985.29,0.08,110.29,22.0,0.0,8.0,0.0,15.0,17.0,32.0,18.0,10.0,true
681,81.0,15.0,10.0,14.0,266.0,1485.6,0.05,20.43,72.72,30348.69,0.5,1686.04,72.0,4.0,2.0,1.0,13.0,35.0,156.0,110.0,29.0,true
682,11.0,2.0,1.0,2.0,17.0,56.47,0.29,3.5,16.14,197.65,0.02,10.98,9.0,0.0,0.0,0.0,5.0,5.0,10.0,7.0,3.0,true
683,11.0,2.0,1.0,2.0,17.0,56.47,0.29,3.5,16.14,197.65,0.02,10.98,9.0,0.0,0.0,0.0,5.0,5.0,10.0,7.0,3.0,true
684,7.0,1.0,1.0,1.0,13.0,44.97,0.29,3.5,12.85,157.4,0.01,8.74,4.0,0.0,1.0,0.0,7.0,4.0,9.0,4.0,1.0,true
685,99.0,20.0,20.0,2.0,136.0,691.89,0.05,19.0,36.42,13146.0,0.23,730.33,53.0,36.0,8.0,0.0,17.0,17.0,98.0,38.0,39.0,true
686,7.0,2.0,1.0,1.0,12.0,39.86,0.21,4.67,8.54,186.03,0.01,10.33,5.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,3.0,true
687,12.0,5.0,5.0,1.0,35.0,151.27,0.07,14.0,10.8,2117.74,0.05,117.65,10.0,0.0,0.0,0.0,14.0,6.0,23.0,12.0,9.0,true
688,26.0,1.0,1.0,1.0,74.0,339.29,0.06,16.8,20.2,5700.03,0.11,316.67,10.0,7.0,6.0,0.0,14.0,10.0,50.0,24.0,1.0,true
689,80.0,14.0,1.0,12.0,191.0,1072.41,0.06,16.99,63.14,18215.19,0.36,1011.96,63.0,3.0,10.0,2.0,15.0,34.0,114.0,77.0,27.0,true
690,96.0,5.0,1.0,3.0,341.0,2117.42,0.03,28.7,73.77,60777.9,0.71,3376.55,63.0,17.0,14.0,0.0,20.0,54.0,186.0,155.0,9.0,true
691,24.0,2.0,1.0,2.0,59.0,250.63,0.07,15.13,16.57,3790.74,0.08,210.6,15.0,2.0,5.0,0.0,11.0,8.0,37.0,22.0,3.0,true
692,78.0,13.0,4.0,6.0,347.0,2006.13,0.02,54.63,36.73,109584.95,0.67,6088.05,51.0,16.0,9.0,0.0,23.0,32.0,195.0,152.0,25.0,true
693,269.0,75.0,63.0,42.0,1119.0,7977.67,0.01,99.0,80.58,789789.1,2.66,43877.17,226.0,19.0,17.0,4.0,45.0,95.0,701.0,418.0,144.0,true
694,234.0,23.0,16.0,15.0,637.0,4104.16,0.02,59.4,69.09,243786.81,1.37,13543.71,134.0,81.0,17.0,0.0,27.0,60.0,373.0,264.0,45.0,true
695,31.0,4.0,1.0,3.0,103.0,551.83,0.07,13.56,40.7,7481.51,0.18,415.64,23.0,0.0,6.0,0.0,15.0,26.0,56.0,47.0,7.0,true
696,32.0,4.0,1.0,3.0,103.0,551.83,0.07,13.56,40.7,7481.51,0.18,415.64,24.0,0.0,6.0,0.0,15.0,26.0,56.0,47.0,7.0,true
697,42.0,15.0,10.0,7.0,194.0,995.08,0.02,50.25,19.8,50002.82,0.33,2777.93,29.0,6.0,2.0,3.0,21.0,14.0,127.0,67.0,29.0,true
698,115.0,19.0,17.0,14.0,246.0,1326.51,0.03,31.13,42.62,41287.63,0.44,2293.76,76.0,20.0,14.0,3.0,18.0,24.0,163.0,83.0,37.0,true
699,34.0,6.0,6.0,3.0,105.0,529.66,0.03,30.0,17.66,15889.84,0.18,882.77,24.0,1.0,7.0,0.0,20.0,13.0,66.0,39.0,11.0,true
700,53.0,10.0,8.0,4.0,182.0,1010.94,0.02,42.1,24.02,42555.56,0.34,2364.2,42.0,1.0,8.0,0.0,26.0,21.0,114.0,68.0,19.0,true
701,29.0,3.0,1.0,3.0,101.0,530.04,0.09,11.7,45.3,6201.48,0.18,344.53,28.0,0.0,1.0,0.0,13.0,25.0,56.0,45.0,5.0,true
702,10.0,2.0,1.0,2.0,29.0,129.32,0.18,5.5,23.51,711.28,0.04,39.52,8.0,0.0,0.0,0.0,11.0,11.0,18.0,11.0,3.0,true
703,11.0,2.0,1.0,2.0,33.0,149.28,0.17,5.96,25.05,889.45,0.05,49.41,9.0,0.0,0.0,0.0,11.0,12.0,20.0,13.0,3.0,true
704,38.0,5.0,3.0,5.0,146.0,810.97,0.06,16.0,50.69,12975.52,0.27,720.86,34.0,0.0,2.0,0.0,16.0,31.0,84.0,62.0,9.0,true
705,23.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,true
706,7.0,2.0,1.0,2.0,23.0,94.01,0.23,4.44,21.15,417.83,0.03,23.21,5.0,0.0,0.0,0.0,8.0,9.0,13.0,10.0,3.0,true
707,14.0,6.0,1.0,6.0,66.0,306.49,0.16,6.22,49.26,1907.08,0.1,105.95,12.0,0.0,0.0,0.0,7.0,18.0,34.0,32.0,11.0,true
708,36.0,6.0,5.0,5.0,157.0,857.13,0.06,15.94,53.79,13658.79,0.29,758.82,31.0,1.0,2.0,0.0,13.0,31.0,81.0,76.0,11.0,true
709,16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,true
710,42.0,7.0,1.0,4.0,116.0,617.34,0.05,19.9,31.01,12288.08,0.21,682.67,33.0,0.0,7.0,0.0,19.0,21.0,72.0,44.0,13.0,true
711,15.0,2.0,1.0,2.0,35.0,151.27,0.19,5.33,28.36,806.76,0.05,44.82,13.0,0.0,2.0,0.0,8.0,12.0,19.0,16.0,3.0,true
712,15.0,2.0,1.0,2.0,35.0,151.27,0.19,5.33,28.36,806.76,0.05,44.82,13.0,0.0,2.0,0.0,8.0,12.0,19.0,16.0,3.0,true
713,15.0,3.0,1.0,3.0,45.0,197.65,0.15,6.46,30.59,1277.15,0.07,70.95,10.0,0.0,3.0,0.0,8.0,13.0,24.0,21.0,5.0,true
714,15.0,3.0,1.0,3.0,45.0,197.65,0.15,6.46,30.59,1277.15,0.07,70.95,10.0,0.0,3.0,0.0,8.0,13.0,24.0,21.0,5.0,true
715,50.0,11.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,true
716,12.0,2.0,1.0,2.0,30.0,125.1,0.26,3.82,32.75,477.65,0.04,26.54,10.0,0.0,0.0,0.0,7.0,11.0,18.0,12.0,3.0,true
717,294.0,117.0,117.0,113.0,1494.0,9417.85,0.01,87.23,107.97,821500.74,3.14,45638.93,258.0,17.0,13.0,2.0,22.0,57.0,1042.0,452.0,233.0,true
718,40.0,7.0,1.0,5.0,107.0,548.83,0.05,19.5,28.15,10702.25,0.18,594.57,30.0,1.0,5.0,2.0,15.0,20.0,55.0,52.0,13.0,true
719,10.0,6.0,6.0,2.0,151.0,774.52,0.04,23.29,33.25,18041.8,0.26,1002.32,7.0,0.0,1.0,0.0,18.0,17.0,107.0,44.0,11.0,true
720,80.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,true
721,79.0,3.0,1.0,3.0,168.0,979.93,0.07,14.46,67.75,14173.92,0.33,787.44,71.0,0.0,6.0,0.0,15.0,42.0,87.0,81.0,5.0,true
722,73.0,10.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,true
723,78.0,9.0,4.0,8.0,239.0,1434.0,0.03,34.89,41.1,50039.05,0.48,2779.95,56.0,0.0,21.0,0.0,26.0,38.0,137.0,102.0,17.0,true
724,23.0,2.0,1.0,2.0,47.0,225.95,0.15,6.79,33.26,1535.1,0.08,85.28,18.0,0.0,3.0,0.0,11.0,17.0,26.0,21.0,3.0,true
725,49.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,true
726,76.0,3.0,1.0,3.0,237.0,1405.58,0.04,23.52,59.75,33064.71,0.47,1836.93,65.0,0.0,9.0,0.0,19.0,42.0,133.0,104.0,5.0,true
727,70.0,4.0,4.0,3.0,252.0,1523.19,0.04,25.41,59.95,38699.58,0.51,2149.98,54.0,4.0,10.0,0.0,23.0,43.0,157.0,95.0,7.0,true
728,162.0,27.0,5.0,15.0,492.0,3261.64,0.03,33.11,98.51,107986.84,1.09,5999.27,123.0,19.0,16.0,2.0,25.0,74.0,296.0,196.0,53.0,true
729,44.0,16.0,13.0,5.0,474.0,2675.19,0.02,55.39,48.29,148186.3,0.89,8232.57,32.0,6.0,3.0,0.0,22.0,28.0,333.0,141.0,31.0,true
730,30.0,5.0,1.0,4.0,106.0,592.01,0.07,14.7,40.27,8702.49,0.2,483.47,29.0,0.0,1.0,0.0,18.0,30.0,57.0,49.0,9.0,true
731,22.0,3.0,1.0,1.0,77.0,338.21,0.08,12.27,27.56,4150.74,0.11,230.6,15.0,0.0,4.0,1.0,10.0,11.0,50.0,27.0,5.0,true
732,17.0,3.0,1.0,1.0,30.0,120.0,0.09,10.83,11.08,1300.0,0.04,72.22,12.0,0.0,3.0,0.0,10.0,6.0,17.0,13.0,5.0,true
733,84.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,true
734,91.0,11.0,3.0,10.0,233.0,1340.89,0.04,23.82,56.28,31944.7,0.45,1774.71,51.0,18.0,16.0,4.0,20.0,34.0,152.0,81.0,21.0,true
735,65.0,12.0,8.0,9.0,213.0,1236.97,0.04,24.72,50.03,30580.56,0.41,1698.92,48.0,0.0,15.0,0.0,20.0,36.0,124.0,89.0,23.0,true
736,39.0,8.0,3.0,5.0,106.0,520.13,0.03,29.42,17.68,15303.84,0.17,850.21,25.0,7.0,4.0,1.0,17.0,13.0,61.0,45.0,15.0,true
737,32.0,4.0,1.0,3.0,33.0,140.18,0.14,7.22,19.41,1012.42,0.05,56.25,18.0,9.0,3.0,0.0,10.0,9.0,20.0,13.0,7.0,true
738,159.0,10.0,1.0,2.0,419.0,2376.75,0.02,63.34,37.52,150554.58,0.79,8364.13,95.0,39.0,21.0,1.0,22.0,29.0,252.0,167.0,19.0,true
739,33.0,2.0,1.0,2.0,45.0,200.67,0.2,4.9,40.95,983.3,0.07,54.63,19.0,9.0,3.0,0.0,7.0,15.0,24.0,21.0,3.0,true
740,57.0,12.0,10.0,10.0,216.0,1275.89,0.04,23.96,53.25,30572.25,0.43,1698.46,46.0,1.0,6.0,1.0,21.0,39.0,127.0,89.0,23.0,true
741,27.0,2.0,1.0,2.0,39.0,171.3,0.22,4.5,38.07,770.85,0.06,42.83,18.0,4.0,3.0,0.0,7.0,14.0,21.0,18.0,3.0,true
742,37.0,2.0,1.0,2.0,102.0,556.86,0.13,7.67,72.63,4269.28,0.19,237.18,23.0,4.0,8.0,0.0,11.0,33.0,56.0,46.0,3.0,true
743,286.0,85.0,1.0,83.0,1614.0,10966.19,0.02,53.22,206.05,583632.03,3.66,32424.0,267.0,4.0,13.0,0.0,16.0,95.0,982.0,632.0,169.0,true
744,29.0,3.0,1.0,3.0,87.0,408.94,0.06,15.43,26.51,6309.33,0.14,350.52,20.0,2.0,3.0,2.0,12.0,14.0,51.0,36.0,5.0,true
745,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,true
746,35.0,12.0,6.0,6.0,136.0,680.0,0.04,28.33,24.0,19266.67,0.23,1070.37,28.0,0.0,4.0,1.0,17.0,15.0,86.0,50.0,23.0,true
747,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true
748,15.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,true
749,101.0,18.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,true
750,151.0,20.0,12.0,16.0,541.0,3327.01,0.02,55.4,60.05,184330.69,1.11,10240.59,98.0,22.0,26.0,3.0,24.0,47.0,324.0,217.0,39.0,true
751,67.0,22.0,19.0,22.0,299.0,1794.0,0.03,29.32,61.19,52596.82,0.6,2922.05,51.0,0.0,3.0,11.0,20.0,44.0,170.0,129.0,43.0,true
752,205.0,49.0,40.0,49.0,723.0,5176.59,0.03,38.33,135.04,198443.54,1.73,11024.64,171.0,5.0,27.0,0.0,31.0,112.0,446.0,277.0,86.0,true
753,93.0,15.0,7.0,12.0,333.0,2061.21,0.03,38.02,54.21,78368.98,0.69,4353.83,72.0,0.0,16.0,3.0,25.0,48.0,187.0,146.0,29.0,true
754,74.0,5.0,4.0,3.0,265.0,1635.03,0.03,28.83,56.72,47131.52,0.55,2618.42,62.0,1.0,9.0,0.0,26.0,46.0,163.0,102.0,9.0,true
755,48.0,5.0,5.0,5.0,141.0,803.76,0.07,14.22,56.51,11431.28,0.27,635.07,34.0,1.0,11.0,0.0,16.0,36.0,77.0,64.0,9.0,true
756,115.0,17.0,11.0,17.0,405.0,2567.64,0.03,39.25,65.42,100779.84,0.86,5598.88,98.0,2.0,12.0,0.0,27.0,54.0,248.0,157.0,31.0,true
757,39.0,8.0,3.0,5.0,119.0,645.73,0.05,20.87,30.94,13476.01,0.22,748.67,30.0,1.0,6.0,0.0,20.0,23.0,71.0,48.0,15.0,true
758,32.0,5.0,1.0,5.0,80.0,392.55,0.1,10.42,37.67,4090.8,0.13,227.27,20.0,1.0,9.0,0.0,11.0,19.0,44.0,36.0,9.0,true
759,47.0,8.0,7.0,6.0,140.0,739.96,0.04,24.0,30.83,17758.95,0.25,986.61,34.0,1.0,10.0,0.0,18.0,21.0,84.0,56.0,15.0,true
760,17.0,2.0,1.0,2.0,52.0,228.4,0.16,6.25,36.54,1427.5,0.08,79.31,15.0,0.0,2.0,0.0,7.0,14.0,27.0,25.0,3.0,true
761,272.0,28.0,17.0,22.0,985.0,6861.3,0.02,59.36,115.58,407298.3,2.29,22627.68,203.0,34.0,29.0,4.0,31.0,94.0,625.0,360.0,55.0,true
762,111.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,true
763,36.0,2.0,1.0,2.0,104.0,537.67,0.07,14.32,37.55,7698.49,0.18,427.69,21.0,6.0,6.0,0.0,14.0,22.0,59.0,45.0,3.0,true
764,31.0,5.0,1.0,4.0,98.0,485.51,0.07,15.24,31.87,7396.91,0.16,410.94,25.0,0.0,4.0,0.0,14.0,17.0,61.0,37.0,9.0,true
765,33.0,3.0,1.0,3.0,90.0,437.22,0.06,15.84,27.6,6927.18,0.15,384.84,27.0,0.0,4.0,0.0,13.0,16.0,51.0,39.0,5.0,true
766,53.0,6.0,1.0,4.0,160.0,873.51,0.05,20.46,42.69,17874.58,0.29,993.03,41.0,1.0,9.0,0.0,17.0,27.0,95.0,65.0,11.0,true
767,57.0,7.0,1.0,4.0,222.0,1129.42,0.03,37.78,29.9,42666.86,0.38,2370.38,49.0,0.0,2.0,4.0,16.0,18.0,137.0,85.0,13.0,true
768,33.0,3.0,1.0,2.0,117.0,549.95,0.05,18.86,29.16,10370.51,0.18,576.14,27.0,0.0,3.0,1.0,12.0,14.0,73.0,44.0,5.0,true
769,465.0,68.0,17.0,12.0,1347.0,7956.58,0.0,214.5,37.09,1706686.76,2.65,94815.93,371.0,34.0,58.0,0.0,26.0,34.0,786.0,561.0,133.0,true
770,108.0,14.0,3.0,11.0,315.0,1812.79,0.03,32.65,55.53,59182.25,0.6,3287.9,73.0,14.0,17.0,2.0,20.0,34.0,204.0,111.0,27.0,true
771,84.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,true
772,19.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,true
773,126.0,64.0,61.0,45.0,694.0,4527.35,0.02,52.59,86.09,238097.56,1.51,13227.64,91.0,6.0,17.0,10.0,26.0,66.0,427.0,267.0,127.0,true
774,17.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,true
775,36.0,6.0,1.0,5.0,121.0,615.58,0.06,16.1,38.25,9907.96,0.21,550.44,32.0,0.0,1.0,0.0,13.0,21.0,69.0,52.0,11.0,true
776,58.0,10.0,1.0,10.0,182.0,1047.39,0.04,23.82,43.96,24952.52,0.35,1386.25,50.0,0.0,1.0,5.0,20.0,34.0,101.0,81.0,19.0,true
777,44.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,true
778,133.0,36.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,true
779,18.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,true
780,82.0,24.0,20.0,3.0,233.0,1364.91,0.05,21.35,63.92,29145.81,0.45,1619.21,66.0,6.0,8.0,0.0,17.0,41.0,130.0,103.0,47.0,true
781,12.0,4.0,1.0,2.0,49.0,227.55,0.1,9.69,23.48,2205.47,0.08,122.53,8.0,0.0,2.0,0.0,12.0,13.0,28.0,21.0,7.0,true
782,87.0,21.0,16.0,10.0,338.0,2078.61,0.03,38.04,54.64,79077.73,0.69,4393.21,72.0,0.0,13.0,0.0,25.0,46.0,198.0,140.0,41.0,true
783,7.0,2.0,1.0,2.0,14.0,50.19,0.29,3.5,14.34,175.66,0.02,9.76,5.0,0.0,0.0,0.0,7.0,5.0,9.0,5.0,3.0,true
784,7.0,2.0,1.0,2.0,14.0,50.19,0.29,3.5,14.34,175.66,0.02,9.76,5.0,0.0,0.0,0.0,7.0,5.0,9.0,5.0,3.0,true
785,23.0,2.0,1.0,2.0,79.0,391.38,0.09,10.74,36.45,4202.2,0.13,233.46,18.0,0.0,3.0,0.0,12.0,19.0,45.0,34.0,3.0,true
786,17.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,true
787,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,true
788,19.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,true
789,40.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,true
